link,data,miasto,dzielnica,cena,od,poziom,umeblowanie,zabudowa,powierzchnia,pokoje,czynsz dodatkowo
https://www.olx.pl/oferta/wynajem-mieszkania-CID3-IDJtN0w.html#3365edd0d1;promoted,16 kwietnia 2021,"Warszawa,",Żoliborz,2500,Osoby prywatnej,Parter,1,Kamienica,19,Kawalerka,1
https://www.olx.pl/oferta/bezposrednio-wynajme-mieszkanie-39m-11m-balkon-2pokoje-warszawa-bemowo-CID3-IDJhH0N.html#839a743bc2,17 kwietnia 2021,"Warszawa,",Bemowo,1700,Osoby prywatnej,2,1,Apartamentowiec,39,2,540
https://www.olx.pl/oferta/rozkladowe-2-pok-40-m2-z-osobna-kuchnia-CID3-IDINcKp.html#fd074becd5,17 kwietnia 2021,"Warszawa,",Targówek,1850,Biuro / Deweloper,Parter,1,Blok,40,2,1
https://www.olx.pl/oferta/bezposrednio-jasne-2-pokoje-na-poddaszu-ursynow-CID3-IDJkgGy.html#4c015e879d;promoted,16 kwietnia 2021,"Warszawa,",Ursynów,1899,Osoby prywatnej,3,1,Blok,42,2,400
https://www.olx.pl/oferta/bardzo-ladne-ciche-2-niezalezne-pokoje-200m-od-metra-dworzec-gdanski-CID3-IDJtCOn.html#ff23ca5e79,16 kwietnia 2021,"Warszawa,",Śródmieście,2299,Biuro / Deweloper,5,1,Blok,40,2,1
https://www.olx.pl/oferta/wynajme-mieszkanie-2-pokojowe-warszawa-bemowo-CID3-IDJuONA.html#bea34531db,18 kwietnia 2021,"Warszawa,",Bemowo,1800,Osoby prywatnej,3,1,Blok,37,2,200
https://www.olx.pl/oferta/do-wynajecia-kawalerka-pokoj-z-oddzielna-kuchnia-2-000-ze-wszyst-CID3-IDIO0aV.html#07ae91178c,16 kwietnia 2021,"Warszawa,",Wola,2000,Osoby prywatnej,3,1,Blok,27,Kawalerka,150
https://www.olx.pl/oferta/klimatyzowana-kawalerka-do-wynajecia-obok-galerii-mokotow-CID3-IDI0mCh.html#07ae91178c,16 kwietnia 2021,"Warszawa,",Mokotów,2500,Osoby prywatnej,1,1,Blok,37,Kawalerka,1
https://www.olx.pl/oferta/wynajem-mieszkania-CID3-IDJtMHb.html#3365edd0d1;promoted,16 kwietnia 2021,"Warszawa,",Ursynów,1750,Osoby prywatnej,2,1,Blok,30,Kawalerka,150
https://www.olx.pl/oferta/mieszkanie-warszawa-zielone-zacisze-CID3-IDJ1453.html#2356d92a79,17 kwietnia 2021,"Warszawa,",Targówek,2100,Osoby prywatnej,3,1,Blok,62,3,500
https://www.olx.pl/oferta/wynajme-3-pokojowe-mieszkanie-przy-metrze-imielin-CID3-IDJ23AG.html#67d7dd83b9,17 kwietnia 2021,"Warszawa,",Ursynów,2200,Osoby prywatnej,3,1,Blok,64,3,650
https://www.olx.pl/oferta/duza-kawalerka-na-poddaszu-CID3-IDGRM31.html#fd074becd5,17 kwietnia 2021,"Warszawa,",Praga-Północ,1200,Osoby prywatnej,2,1,Kamienica,45,Kawalerka,1
https://www.olx.pl/oferta/kawalerka-z-garazem-w-nowym-budownictwie-32m2-CID3-IDJsKxQ.html#14aaf70e72;promoted,17 kwietnia 2021,"Warszawa,",Wola,1900,Biuro / Deweloper,8,1,Apartamentowiec,32,Kawalerka,1
https://www.olx.pl/oferta/przestronna-kawalerka-35m2-na-woli-CID3-IDJhuIE.html#0d85410fb0,17 kwietnia 2021,"Warszawa,",Wola,1700,Osoby prywatnej,7,1,Apartamentowiec,35,Kawalerka,430
https://www.olx.pl/oferta/wynajme-mieszkanie-na-pradze-polnoc-przy-metrze-dworzec-wilenski-CID3-IDGWToy.html#4c015e879d;promoted,16 kwietnia 2021,"Warszawa,",Praga-Północ,1700,Osoby prywatnej,10,1,Blok,83,4,600
https://www.olx.pl/oferta/do-wynajecia-mieszkanie-2-pokojowe-39-m-ursus-skorosze-CID3-IDJaUDd.html#2356d92a79,17 kwietnia 2021,"Warszawa,",Ursus,1490,Osoby prywatnej,3,0,Blok,39,2,420
https://www.olx.pl/oferta/ladne-funkcjonalne-mieszkanie-do-wynajecia-60m2-CID3-IDJpQGu.html#db57b3b96a;promoted,17 kwietnia 2021,"Warszawa,",Ursus,2500,Osoby prywatnej,1,1,Blok,60,3,700
https://www.olx.pl/oferta/mieszkanie-ursynow-2-niezalezne-pokoje-metro-las-park-CID3-IDJqMhw.html#3365edd0d1;promoted,16 kwietnia 2021,"Warszawa,",Wilanów,2200,Biuro / Deweloper,3,1,Blok,50,2,1
https://www.olx.pl/oferta/kawalerka-21-m2-srodmiescie-po-remoncie-CID3-IDJnUkY.html#37e50b5da4,16 kwietnia 2021,"Warszawa,",Śródmieście,1600,Osoby prywatnej,2,1,Blok,21,Kawalerka,40
https://www.olx.pl/oferta/przytulne-2-pok-warecka-przy-nowy-swiat-swietokrzyska-srodmiescie-CID3-IDI8OTp.html#72d7a7dc4d;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,2600,Osoby prywatnej,Parter,1,Kamienica,55,2,1
https://www.olx.pl/oferta/wynajem-mieszkania-ursynow-belgradzka-2800-media-msc-CID3-IDJtJcd.html#25e8bbc894,16 kwietnia 2021,"Warszawa,",Ursynów,2200,Osoby prywatnej,1,0,Blok,54,3,600
https://www.olx.pl/oferta/pokoj-w-warszawie-ul-wislicka-bliska-ochota-CID3-IDJqCsB.html#839a743bc2;promoted,13 kwietnia 2021,"Warszawa,",Ochota,1000,Osoby prywatnej,4,1,Blok,10,4,175
https://www.olx.pl/oferta/bez-prowizji-2-pokoje-przy-metrze-idealnie-ciche-przy-samym-parku-CID3-IDJp4N1.html#5a80808650,16 kwietnia 2021,"Warszawa,",Wola,1400,Osoby prywatnej,1,1,Blok,38,2,415
https://www.olx.pl/oferta/mieszkanie-3-pokoje-47m2-warszawa-rakow-ochota-wlochy-instalatorow-5-CID3-IDHfM2y.html#3365edd0d1;promoted,16 kwietnia 2021,"Warszawa,",Ochota,2500,Osoby prywatnej,1,1,Blok,47,2,500
https://www.olx.pl/oferta/wynajme-bezposrednio-mieszkanie-2-pokoje-z-miejscem-garazowym-CID3-IDI9ARe.html#0d85410fb0,17 kwietnia 2021,"Warszawa,",Bielany,2100,Osoby prywatnej,1,1,Blok,53,2,500
https://www.olx.pl/oferta/mieszkanie-trzypokojowe-duzy-balkon-miejsce-w-garazu-w-cenie-CID3-IDIGSzh.html#bea34531db,18 kwietnia 2021,"Warszawa,",Wawer,2800,Osoby prywatnej,3,1,Apartamentowiec,75,3,750
https://www.olx.pl/oferta/warszawa-kabaty-67-m2-3-pokoje-3rooms-metro-po-remoncie-renovated-CID3-IDJo1NW.html#db57b3b96a;promoted,17 kwietnia 2021,"Warszawa,",Ursynów,2900,Osoby prywatnej,3,1,Apartamentowiec,67,3,300
https://www.olx.pl/oferta/nowe-2-pok-na-odolanach-CID3-IDJj6ug.html#bea34531db;promoted,17 kwietnia 2021,"Warszawa,",Wola,1800,Osoby prywatnej,3,1,Apartamentowiec,30,2,400
https://www.olx.pl/oferta/mieszkanie-do-wynajecia-CID3-IDGK6xZ.html#ff23ca5e79,16 kwietnia 2021,"Warszawa,",Praga-Południe,1900,Osoby prywatnej,8,1,Blok,30,Kawalerka,100
https://www.olx.pl/oferta/mokotow-mokosfera-nowe-bezposrednio-2-pokoje-CID3-IDJujil.html#bf67b634bc;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,2550,Osoby prywatnej,3,1,Apartamentowiec,45,2,468
https://www.olx.pl/oferta/klimatyczne-3-pokojowe-mieszkanie-w-przedwojennej-kamienicy-CID3-IDJm6KK.html#0d85410fb0;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,3600,Osoby prywatnej,3,1,Kamienica,73,3,1
https://www.olx.pl/oferta/przeworska-4-nowe-mieszkanie-2-pokoje-CID3-IDIRFTi.html#4a0499b52f;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,2100,Osoby prywatnej,4,1,Apartamentowiec,35,2,265
https://www.olx.pl/oferta/2-pokojowe-mieszkanie-do-wynajecia-od-zaraz-artystyczny-zoliborz-CID3-IDJjtIg.html#aebf69ee9d,17 kwietnia 2021,"Warszawa,",Żoliborz,2600,Biuro / Deweloper,1,1,Blok,50,2,1
https://www.olx.pl/oferta/bemowo-ul-kedzierskiego-51m2-2-pokoje-kuchnia-parking-CID3-IDJp2HV.html#3365edd0d1;promoted,15 kwietnia 2021,"Warszawa,",Bemowo,1700,Osoby prywatnej,3,1,Blok,51,2,550
https://www.olx.pl/oferta/mieszkanie-do-wynajecia-CID3-IDJ9XPk.html#5a80808650;promoted,16 kwietnia 2021,"Warszawa,",Bemowo,2200,Osoby prywatnej,3,1,Blok,38,2,1
https://www.olx.pl/oferta/ul-banderii-2-pokojowe-mieszkanie-bez-mebli-wolne-od-zaraz-metro-CID3-IDJuxfy.html#fd074becd5,17 kwietnia 2021,"Warszawa,",Wola,2100,Biuro / Deweloper,6,1,Apartamentowiec,50,2,1
https://www.olx.pl/oferta/mieszkanie-do-wynajecia-CID3-IDJsNpI.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Praga-Południe,1900,Osoby prywatnej,1,1,Blok,34,2,500
https://www.olx.pl/oferta/2-pokoje-gabinet-stara-ochota-40m2-CID3-IDIZ2iD.html#fd074becd5;promoted,17 kwietnia 2021,"Warszawa,",Ochota,2000,Osoby prywatnej,2,1,Blok,40,2,500
https://www.olx.pl/oferta/kawalerka-28m-warszawa-ul-rakowska-CID3-IDJuBi9.html#72d7a7dc4d,17 kwietnia 2021,"Warszawa,",Włochy,1500,Osoby prywatnej,2,1,Blok,28,Kawalerka,290
https://www.olx.pl/oferta/mieszkanie-do-wynajecia-2-pok-50m2-po-remoncie-CID3-IDJtxpg.html#07ae91178c,16 kwietnia 2021,"Warszawa,",Bielany,2400,Osoby prywatnej,4,1,Blok,50,2,600
https://www.olx.pl/oferta/sliczny-apartament-dwie-sypialnie-plus-salon-bielany-plus-gratis-CID3-IDGC5Ye.html#4c015e879d;promoted,17 kwietnia 2021,"Warszawa,",Żoliborz,3500,Biuro / Deweloper,2,1,Apartamentowiec,90,3,10
https://www.olx.pl/oferta/bezposrednio-od-zaraz-1800-pln-wlaczajac-wszystkie-oplaty-CID3-IDJqE9F.html#908e50fc64;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,1800,Osoby prywatnej,6,1,Blok,33,Kawalerka,1
https://www.olx.pl/oferta/3-pokoje-50m2-jana-kazimierza-darmowa-silownia-od-zaraz-CID3-IDJu6uh.html#07ae91178c;promoted,17 kwietnia 2021,"Warszawa,",Bemowo,2900,Osoby prywatnej,5,1,Apartamentowiec,50,3,1
https://www.olx.pl/oferta/2-pokoje-warszawa-bliska-wola-anielewicza-bezposrednio-ciche-CID3-IDJs8Ku.html#aebf69ee9d;promoted,17 kwietnia 2021,"Warszawa,",Wola,1400,Osoby prywatnej,4,1,Blok,37,2,486
https://www.olx.pl/oferta/mieszkanie-2-pokojowe-ul-komputerowa-8-tuz-przy-galerii-molotow-CID3-IDJuhOj.html#bf67b634bc,17 kwietnia 2021,"Warszawa,",Mokotów,2200,Biuro / Deweloper,4,1,Apartamentowiec,32,2,1
https://www.olx.pl/oferta/nowa-elegancka-kawalerka-32m2-targowek-CID3-IDJcljw.html#aebf69ee9d;promoted,15 kwietnia 2021,"Warszawa,",Targówek,1300,Osoby prywatnej,4,1,Blok,32,Kawalerka,400
https://www.olx.pl/oferta/2-pokoje-47-m2-ursynow-natolin-CID3-IDJtYJy.html#db10b50a4b,17 kwietnia 2021,"Warszawa,",Ursynów,1400,Osoby prywatnej,8,1,Blok,47,2,850
https://www.olx.pl/oferta/kawalerka-na-mokotowskiej-CID3-IDJtVmE.html#4c015e879d,17 kwietnia 2021,"Warszawa,",Śródmieście,2000,Osoby prywatnej,9,1,Blok,28,Kawalerka,1
https://www.olx.pl/oferta/wynajme-mieszkanie-belgradzka-48m2-CID3-IDI3pji.html#37e50b5da4,16 kwietnia 2021,"Warszawa,",Ursynów,2200,Osoby prywatnej,5,1,Blok,48,2,200
https://www.olx.pl/oferta/ladne-dwa-pokoje-plac-hallera-CID3-IDJtB2z.html#ff23ca5e79,16 kwietnia 2021,"Warszawa,",Praga-Północ,2100,Osoby prywatnej,1,1,Kamienica,35,2,1
https://www.olx.pl/oferta/wynajme-mieszkanie-saska-kepa-dwa-pokoje-z-kuchnia-1950-zl-z-czynszem-CID3-IDHzBr2.html#908e50fc64;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,1950,Osoby prywatnej,1,1,Blok,39,2,1
https://www.olx.pl/oferta/wynajme-mieszkanie-50m2-przy-ul-wilenskiej-2490-zl-media-CID3-IDJhzFF.html#5a80808650,16 kwietnia 2021,"Warszawa,",Praga-Północ,2100,Osoby prywatnej,3,1,Blok,50,2,390
https://www.olx.pl/oferta/stara-saska-kepa-CID3-IDJlgfB.html#db57b3b96a;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,3000,Osoby prywatnej,1,0,Kamienica,60,2,700
https://www.olx.pl/oferta/pkp-warszawa-wlochy-duuuze-2-pokoje-a-k-t-u-a-l-n-e-CID3-IDJd3lA.html#422618dedf,17 kwietnia 2021,"Warszawa,",Włochy,1500,Osoby prywatnej,Parter,1,Kamienica,65,2,1
https://www.olx.pl/oferta/cicha-kawalerka-w-centrum-warszawy-CID3-IDJs6HX.html#422618dedf;promoted,17 kwietnia 2021,"Warszawa,",Wola,1800,Osoby prywatnej,Parter,1,Blok,28,Kawalerka,320
https://www.olx.pl/oferta/kawalerka-do-wynajecia-na-wierzbnie-CID3-IDJon9d.html#bf67b634bc;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,1500,Osoby prywatnej,1,1,Kamienica,37,Kawalerka,460
https://www.olx.pl/oferta/dwupokojowe-mieszkanie-bemowo-do-wynajecia-od-zaraz-CID3-IDJgo7x.html#ff23ca5e79;promoted,16 kwietnia 2021,"Warszawa,",Bemowo,1800,Osoby prywatnej,Powyżej 10,1,Blok,40,2,150
https://www.olx.pl/oferta/wynajme-komfortowa-kawalerke-studio-27m2-CID3-IDJtxAS.html#07ae91178c,16 kwietnia 2021,"Warszawa,",Targówek,1950,Osoby prywatnej,5,1,Blok,27,Kawalerka,1
https://www.olx.pl/oferta/do-wynajecia-2-pokoje-36-m2-warszawa-srodmiescie-centrum-CID3-IDJuMrx.html#bea34531db,18 kwietnia 2021,"Warszawa,",Śródmieście,1550,Osoby prywatnej,10,1,Blok,36,2,450
https://www.olx.pl/oferta/kawalerka-do-wynajecia-na-muranowie-CID3-IDJuuPx.html#fd074becd5,17 kwietnia 2021,"Warszawa,",Śródmieście,1500,Osoby prywatnej,6,1,Blok,29,Kawalerka,350
https://www.olx.pl/oferta/wynajme-ladne-dwupokojowe-mieszkanie-umeblowane-spokojna-okolica-CID3-IDIVibB.html#422618dedf,17 kwietnia 2021,"Warszawa,",Mokotów,2000,Osoby prywatnej,4,1,Kamienica,46,2,120
https://www.olx.pl/oferta/kawalerka-na-wynajem-ul-jagiellonska-27m-CID3-IDJ3xEU.html#67d7dd83b9;promoted,16 kwietnia 2021,"Warszawa,",Praga-Północ,1600,Osoby prywatnej,2,1,Blok,27,Kawalerka,600
https://www.olx.pl/oferta/duza-kawalerka-z-wanna-parking-0-zl-zeran-promocyjna-cena-najmu-CID3-IDJqVzS.html#67d7dd83b9;promoted,17 kwietnia 2021,"Warszawa,",Białołęka,1195,Osoby prywatnej,Parter,1,Blok,20,Kawalerka,350
https://www.olx.pl/oferta/metro-trocka-3-pokojowe-mieszkanie-wynajme-CID3-IDDnFrA.html#3365edd0d1,16 kwietnia 2021,"Warszawa,",Targówek,2400,Biuro / Deweloper,7,1,Blok,58,3,250
https://www.olx.pl/oferta/kawalerka-36m2-ul-sierpinskiego-3-studio-36sq-m-sierpinskiegost-n-3-CID3-IDIsjxq.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Ochota,2099,Osoby prywatnej,5,1,Blok,36,Kawalerka,1
https://www.olx.pl/oferta/mieszkanie-warszawa-praga-bezposrednio-61m2-CID3-IDGttC3.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Praga-Południe,2400,Osoby prywatnej,10,1,Blok,61,3,200
https://www.olx.pl/oferta/studio-w-apartamentowcu-lazienki-krolewskie-CID3-IDJumPr.html#839a743bc2,17 kwietnia 2021,"Warszawa,",Mokotów,1999,Biuro / Deweloper,3,1,Apartamentowiec,33,Kawalerka,1
https://www.olx.pl/oferta/apartamenty-na-doby-kwarantanna-odpoczynek-centrum-warszawy-CID3-IDEkpTM.html#bd20095740,16 kwietnia 2021,"Warszawa,",Śródmieście,200,Biuro / Deweloper,9,1,Blok,40,2,1
https://www.olx.pl/oferta/wynajme-mieszkanie-kawalerke-w-wa-wola-ul-raszei-bezposrednio-CID3-IDFlyzz.html#fd074becd5;promoted,17 kwietnia 2021,"Warszawa,",Wola,1100,Osoby prywatnej,2,1,Kamienica,26,Kawalerka,450
https://www.olx.pl/oferta/warszawa-centrum-srodmiescie-dwupokojowe-1690zl-mc-ul-andersa-CID3-IDJ3rZ0.html#422618dedf;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,1490,Osoby prywatnej,2,1,Kamienica,40,2,1
https://www.olx.pl/oferta/mieszkanie-do-wynajecia-sesje-zdjeciowe-CID3-IDERsGD.html#462c1f036d;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,2000,Osoby prywatnej,4,1,Kamienica,130,3,1
https://www.olx.pl/oferta/kawalerka-35m2-mlociny-CID3-IDJtFi0.html#4c015e879d,17 kwietnia 2021,"Warszawa,",Bielany,2000,Osoby prywatnej,1,1,Blok,35,Kawalerka,2
https://www.olx.pl/oferta/45m2-stary-mokotow-metro-raclawicka-CID3-IDJamwD.html#ff23ca5e79,16 kwietnia 2021,"Warszawa,",Mokotów,2000,Osoby prywatnej,1,1,Blok,45,2,500
https://www.olx.pl/oferta/mieszkanie-2-pokoje-od-zaraz-CID3-IDJuJbN.html#14aaf70e72,17 kwietnia 2021,"Warszawa,",Ursus,2300,Osoby prywatnej,1,1,Kamienica,40,2,100
https://www.olx.pl/oferta/mieszkanie-2-pokoje-43-m-2-ul-zdrowa-8-miasteczko-wilanow-CID3-IDInGou.html#2356d92a79,17 kwietnia 2021,"Warszawa,",Wilanów,2200,Osoby prywatnej,3,1,Apartamentowiec,43,2,400
https://www.olx.pl/oferta/bezposrednio-wynajme-2-pokoje-ursus-skorosze-CID3-IDJr3le.html#422618dedf;promoted,17 kwietnia 2021,"Warszawa,",Ursus,2000,Osoby prywatnej,3,1,Blok,29,2,1
https://www.olx.pl/oferta/wynajme-bezposrednio-dwa-pokoje-mieszkanie-na-stegnach-mokotow-CID3-IDJtAgS.html#07ae91178c,16 kwietnia 2021,"Warszawa,",Mokotów,1500,Osoby prywatnej,Parter,1,Blok,45,2,1
https://www.olx.pl/oferta/osiedle-saska-mieszkanie-2-pokojowe-do-wynajecia-CID3-IDIXXzl.html#3365edd0d1,16 kwietnia 2021,"Warszawa,",Praga-Południe,2300,Osoby prywatnej,2,1,Apartamentowiec,45,2,1
https://www.olx.pl/oferta/mieszkanie-dwupokojowe-38-mkw-do-wynajecia-warszawa-plac-bankowy-CID3-IDJcbzV.html#14aaf70e72,17 kwietnia 2021,"Warszawa,",Śródmieście,2400,Osoby prywatnej,2,1,Blok,38,2,1
https://www.olx.pl/oferta/kawalerka-mini-od-zaraz-14m2-warszawa-ursus-centrum-CID3-IDJkApQ.html#2356d92a79;promoted,17 kwietnia 2021,"Warszawa,",Ursus,900,Osoby prywatnej,1,1,Apartamentowiec,32,Kawalerka,1
https://www.olx.pl/oferta/kawalerka-na-woli-CID3-IDIPknD.html#67d7dd83b9;promoted,17 kwietnia 2021,"Warszawa,",Wola,1450,Osoby prywatnej,4,1,Blok,25,Kawalerka,1
https://www.olx.pl/oferta/wynajem-3-pokoje-metro-wilanowska-jak-nowe-CID3-IDFQGm6.html#bea34531db,18 kwietnia 2021,"Warszawa,",Mokotów,2600,Osoby prywatnej,4,1,Blok,50,3,500
https://www.olx.pl/oferta/bezposrednio-duza-35m2-klimatyczna-kawalerka-przy-placu-zbawiciela-CID3-IDJ383Z.html#fd074becd5,17 kwietnia 2021,"Warszawa,",Śródmieście,1800,Biuro / Deweloper,5,1,Kamienica,35,Kawalerka,459
https://www.olx.pl/oferta/mieszkanie-jednopokojowe-z-oddzielna-kuchnia-bezposrednio-CID3-IDJukVv.html#422618dedf;promoted,17 kwietnia 2021,"Warszawa,",Praga-Północ,1400,Osoby prywatnej,6,1,Kamienica,28,Kawalerka,400
https://www.olx.pl/oferta/bezposrednio-od-wlasciciela-kawalerka-bialoleka-targowek-1200-CID3-IDEzpRf.html#67d7dd83b9,17 kwietnia 2021,"Warszawa,",Białołęka,1200,Osoby prywatnej,2,1,Blok,20,Kawalerka,1
https://www.olx.pl/oferta/piekne-mieszkanie-bracka-vis-a-vis-vitkac-CID3-IDJnlcL.html#bea34531db,18 kwietnia 2021,"Warszawa,",Śródmieście,2200,Osoby prywatnej,3,1,Kamienica,28,Kawalerka,2
https://www.olx.pl/oferta/wynajme-dwupokojowe-mieszkanie-warszawa-wola-CID3-IDJoasi.html#1b4eb01e1c,16 kwietnia 2021,"Warszawa,",Wola,1650,Osoby prywatnej,2,1,Kamienica,30,2,350
https://www.olx.pl/oferta/mieszkanie-3-pok-60m2-od-1-05-metro-slodowiec-czynsz-w-cenie-CID3-IDIRvft.html#72d7a7dc4d;promoted,17 kwietnia 2021,"Warszawa,",Bielany,2850,Osoby prywatnej,2,1,Blok,60,3,1
https://www.olx.pl/oferta/kawalerka-na-woli-CID3-IDJlwBS.html#422618dedf;promoted,17 kwietnia 2021,"Warszawa,",Wola,1850,Osoby prywatnej,4,1,Szeregowiec,26,Kawalerka,1
https://www.olx.pl/oferta/warszawa-mieszkanie-50m2-przy-parku-szczesliwickim-2-pokoje-CID3-IDJ1nVR.html#14aaf70e72;promoted,17 kwietnia 2021,"Warszawa,",Ochota,2250,Osoby prywatnej,6,1,Apartamentowiec,50,2,600
https://www.olx.pl/oferta/sliczne-studio-z-balkonem-praga-polnoc-rondo-starzynskiego-nusbauma-7-CID3-IDIEnqX.html#908e50fc64;promoted,17 kwietnia 2021,"Warszawa,",Praga-Północ,1070,Biuro / Deweloper,Parter,1,Blok,13,Kawalerka,280
https://www.olx.pl/oferta/dwupokojowe-mieszkanie-warszawa-wlochy-CID3-IDJozI5.html#fd074becd5;promoted,17 kwietnia 2021,"Warszawa,",Włochy,1900,Osoby prywatnej,1,1,Blok,38,2,390
https://www.olx.pl/oferta/centrum-ogrodowa-2-pok-nowoczesny-cichy-loft-wys-standard-bezposrednio-CID3-IDJqZVf.html#67d7dd83b9;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,2250,Osoby prywatnej,3,1,Kamienica,42,2,480
https://www.olx.pl/oferta/kawalerka-z-balkonem-mokotow-CID3-IDIN9XX.html#25e8bbc894;promoted,14 kwietnia 2021,"Warszawa,",Mokotów,1600,Biuro / Deweloper,6,1,Blok,23,Kawalerka,200
https://www.olx.pl/oferta/apartament-2-pokoje-mokotow-wyposazony-do-wynajecia-CID3-IDJjUl5.html#67d7dd83b9;promoted,15 kwietnia 2021,"Warszawa,",Mokotów,2350,Osoby prywatnej,7,1,Apartamentowiec,44,2,1
https://www.olx.pl/oferta/kawalerka-przy-ul-chmielnej-122-CID3-IDIVnGr.html#14aaf70e72,17 kwietnia 2021,"Warszawa,",Śródmieście,1300,Osoby prywatnej,3,1,Kamienica,29,Kawalerka,1
https://www.olx.pl/oferta/kawalerka-32-m2-z-ogrodkiem-13-m2-przy-parku-32-m2-fort-bema-bemowo-CID3-IDJ7Cny.html#db57b3b96a;promoted,17 kwietnia 2021,"Warszawa,",Bemowo,1750,Osoby prywatnej,Parter,1,Blok,32,Kawalerka,350
https://www.olx.pl/oferta/ursynow-natolin-2-pokoje-osobna-kuchnia-taniej-CID3-IDJj5iW.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Ursynów,1800,Osoby prywatnej,2,1,Blok,53,2,300
https://www.olx.pl/oferta/bezposrednio-2-pokoje-38m-na-sadybie-ul-powsinska-4p-4p-i-CID3-IDJb3q2.html#fd074becd5;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,1300,Osoby prywatnej,4,0,Blok,38,2,460
https://www.olx.pl/oferta/kawalerka-stare-bielany-bezposrednio-CID3-IDICsqS.html#67d7dd83b9;promoted,17 kwietnia 2021,"Warszawa,",Bielany,1500,Osoby prywatnej,2,1,Kamienica,19,Kawalerka,1
